movie_id,title,main_link,img_link,pub_year,user_rating,directors,actors,summary,nation,genre
10647,특전 유보트,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10647,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10647,1982,9.21,볼프강 페터젠,"주겐 프로크노,클라우스 웨네먼,허버트 그로네메이어,허버터스 벵슈,마틴 세멀로지,벤드 토버,어윈 레더,하인즈 호에닉",1941년 9월 프랑스 라 로셀La Rochelle. 히틀러가 영국 봉쇄를 위해 편성한 잠수함대가 열세를 보이기 시작했다. 영국 상선을 호위하는 구축함은 갈 수록 무장을 강화하여 독일 잠수함에 타격을 가했다. 그래도 독일군 최고사령부는 잠수함을 포기하지 않아 시간이 지날 수록 오히려 어린 수병들을 태워 점령지 프랑스로부터 출격시켰다. 결국 대서양을 지배하려는 싸움은 독일을 외면했다. 2차대전 중 4만 명의 수병이 유보트UBoats라 불리는 잠수함에 투입되었다. 그리고 3만 명이 돌아오지 못했다. 독일군의 패전 기미가 감돌던 1941년. 대부분 전쟁을 경험하지 못한 젊은 신참 병사들이 승선한 잠수함 U96. 영화는 먹고 마시고 춤추는 마치 내일이 없는 듯한 병사들의 모습에서부터 시작된다. 그러나 시간이 흐를 수록 잠수함이라는 한정된 공간에서 오는 답답함과 우울함이 이들을 엄습하기 시작한다. 그러던 어느 날 처음으로 적군의 군수물자운반선을 호위하는 영군군함과의 교전이 벌어지고 아수라장의 싸움을 간신히 승리로 이끈 이들은 비로소 전쟁의 진실과 맞닥뜨리게 되고 공포에 사로잡힌다. 크리스마스가 다가올 무렵 그들에게 또 하나의 명령이 떨어진다. 그들로서는 도저히 불가능할 것만 같은 작전. 영군군의 본거지인 지브롤터 해협을 통과해야 하는 것이다. 자살 명령이나 다름없는 작전을 수행하기 위해 적지한 가운데로 향하는 U96. 그러나 마음의 준비도 되어있지 않은 상태에서 적군영국군은 공중에서 폭탄을 투하하기 시작하고 U96은 크게 파손되고 만다. 설상가상으로 기계는 고장이 나 심해 깊은 곳으로 처박히고 마는데.,독일(구 서독),"드라마,전쟁"
38091,나비 효과,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38091,https://movie.naver.com/movie/bi/mi/basic.nhn?code=38091,2004,9.21,"에릭 브레스,J. 마키에 그러버","애쉬튼 커쳐,에이미 스마트,에릭 스톨츠,윌리암 리 스콧,엘든 헨슨,로건 레먼,존 패트릭 아메도리,이렌 고로베이아,케빈 슈미트,제시 제임스",나비의 날개 짓이 지구 반대편에선 태풍을 일으킬 수도 있다.  카오스 이론 끔찍한 어린 시절의 상처를 지닌 에반. 그에게 남은 것은 기억의 파편들과 상처입은 친구들. 에반은 과거의 기억을 되살리기 위해 정신과 치료를 받으며 어릴 적부터 매일매일 꼼꼼하게 일기를 쓴다. 대학생이 된 어느 날 예전의 일기를 꺼내 읽다가 일기장을 통해 시공간 이동의 통로를 발견하게 되는 에반. 그것을 통해 과거로 되돌아가 미치도록 지워버리고 싶은 기억 어린 시절의 상처 때문에 스스로 목숨을 끊은 첫사랑 켈리와의 돌이키고 싶은 과거 그리고 사랑하는 친구들에게 닥친 끔찍한 불행들을 고쳐 나간다. 그러나 과거를 바꿀수록 더욱 충격적인 현실만이 그를 기다릴 뿐 현재는 전혀 예상치 못한 파국으로 치닫는데 과연 그는 과거를 바꿔 그가 원하는 현재를 이룰 수 있을 것인가 아니면 불행한 현재에 영원히 갇혀버릴 것인가,미국,"드라마,SF,스릴러"
144100,랜드 오브 마인,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144100,https://movie.naver.com/movie/bi/mi/basic.nhn?code=144100,2017,9.22,마틴 잔드블리엣,"로랜드 몰러,미켈 폴스라르,루이스 호프만,조엘 바스만,오스카 뵈켈만,알렉산더 라쉬,에밀 벨톤,오스카 벨톤",제2차 세계대전 종전 후 덴마크군은 포로로 잡아둔 독일 소년병들을독일군이 매설한 지뢰를 찾아 해체하는 작업에 투입시킨다.서해안 해변에 심어진 4만 5천 개의 지뢰.지뢰를 모두 제거하는 데 걸리는 시간은 석 달.한번의 실수가 곧 죽음으로 이어질 수 있는 극한의 상황에서집으로 돌아가기 위한 소년들의 멈출 수 없는 행진이 계속된다.,"덴마크,독일","드라마,전쟁"
18542,서유기  월광보합,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18542,https://movie.naver.com/movie/bi/mi/basic.nhn?code=18542,2010,9.22,유진위,"주성치,오맹달,채소분,남결영,막문위,나가영,유진위,주인",손오공은 당삼장과 서결을 구하러 가지않고 사부인 담삼장을 먹으면 불로장수한다는 말에 흑해 우마왕과 결탁하여 당삼장을 죽이려한다. 이에 관세음이 소멸시키나 당삼장이 자신의 목숨을 바치면서 손오공의 환생을 간청하자 관세음은 손오공을 인간으로 환생시키기로 약속한다. 그로부터 500년 후 손오공은 오악산의 산적무리들의 우두머리인 지존보로 태어난다. 그러던 어느날 춘삼십장과 백정정이란 탁월한 무협능력을 갖춘 두 요괴가 나타나서 지존보에게 발바닥에 점이 세개 있는 사람을 찾으라고 협박한다.  이들은 당삼장을 먹으면 불로장수한다는 사실에 당삼장이 다시 환생한다는 소식을 듣고 분명히 손오공과 만날 것이라고 판단하여 이미 환생한 손오공을 찾기 위해 온 것이었다. 그리고 얼마 후엔 우마왕까지 합세하여 요괴인간들간의 결전이 벌어진다. 이 와중에 지존보는 백정정과 사랑을 나누고 부도목인 이당가와 춘삼십낭 사이에 당삼장이 태어나게 된다. 당삼장을 만나서야  비로소 자신이 손오공이라는 사실을 알게 되는 지존보. 월광보합을 찾은 손오공은 달빛을 향해 주문을 수차례 외친다. 마침내 시간을 거슬러 올라가 500년 전의 세상으로 간 손오공 제일 먼저 반사대사를 만나게 된다.,홍콩,"코미디,액션,모험,판타지,멜로/로맨스"
10058,벤허,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10058,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10058,2019,9.22,윌리엄 와일러,"찰톤 헤스톤,잭 호킨스,하야 하라릿,스티븐 보이드,휴 그리피스,마샤 스코트,캐시 오도넬,샘 자페",서기 26년 로마 제국 시대 유다 벤허찰스 헤스톤는 예루살렘의 제일 가는 유태 귀족이다. 어느 날 로마의 지배하에 있던 이스라엘에 새로운 총독이 부임해오고 그를 보좌하는 주둔 사령관으로 벤허의 옛 친구인 멧살라스티븐 보이드가 임명된다. 그러나 어린 시절과는 달리 로마와 이스라엘이라는 적대적인 상황에 의해 둘 사이의 우정에 금이 가게 되고 신임 총독의 부임 축하 행진 중 벤허의 여동생 티자캐시 오도ㅤㄴㅖㄹ의 실수로 총독이 부상을 당하는 사건이 발생한다. 멧살라는 유다의 계획적인 범행으로 몰아 벤허 가족을 잡아들이고 벤허는 모든 것을 잃은 채 노예로 팔려가게 되는데,미국,"드라마,액션,모험,멜로/로맨스"
171725,스파이더맨 뉴 유니버스,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171725,https://movie.naver.com/movie/bi/mi/basic.nhn?code=171725,2018,9.21,"밥 퍼시케티,피터 램지,로드니 로스맨","샤메익 무어,헤일리 스테인펠드,니콜라스 케이지,제이크 존슨,리브 슈라이버,마허샬라 알리,브라이언 타이리 헨리,키미코 글렌,릴리 톰린,로렌 벨레즈,조 크라비츠,존 멀레이니,크리스 파인,나탈리 모랄레스",평범한 10대 마일스 모랄레스는 우연히 방사능 거미에 물려 스파이더맨 능력을 가지게 된다.혼란스러워하던 마일스는 악당과 싸우고 있는 피터 파커를 마주치게 되고피터 파커는 마일스가 자신과 같은 능력을 가지고 있음을 직감한다. 여러 개의 평행세계가 존재한다는 것을 알게 된 마일스와 피터 파커는 이후 스파이더우먼 스파이더 그웬 스파이더맨 누아르 스파이더햄 등 평행세계 속 공존하는 모든 스파이더맨들을 만나게 되는데 하나의 유니버스에서 만나 팀을 결성한 스파이더맨들은 과연 세계를 구할 수 있을까스파이더맨들의 새로운 시대가 열린다,미국,"애니메이션,액션,가족"
16217,칼리토,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16217,https://movie.naver.com/movie/bi/mi/basic.nhn?code=16217,1994,9.21,브라이언 드 팔마,"알 파치노,숀 펜,페네로프 앤 밀러,루이스 구즈만,제임스 레브혼,비고 모텐슨",칼리토Carlito Brigante 알 파치노 분는 30년형을 받고 감옥에서 복역하다가 5년만에 출옥한다. 오래 동안 뒷골목 생활을 하던 그는 바하마에서 차 임대업을 하리라는 꿈을 갖고 그 돈을 마련하기 위해 변호사인 데이브Kleinfeld 숀 펜 분가 지분을 갖고 있는 클럽을 운영하게 된다. 착실히 돈을 모으고 있는데 어느날 옛 애인 게일Gail 페니로프 앤 밀러 분을 만나게 된다. 그녀에게 자신의 꿈을 얘기한 칼리토는 더욱 클럽에만 열심이다. 그러던 어느날 데이브의 부탁을 받게 된다. 토니Tony Taglialucci 프랭크 미누치 분라는 조직 범죄단 두목을 탈출시키는 일이었다. 데이브는 변호사라는 본분을 잊고 돈을 벌 수 있는 모든 방법 즉 불법적인 일에 가담하다 급기야는 토니의 백만달러까지 가로챘는데 그걸 토니에게 들켜 그에게 죽임을 당할 형편이었다. 그러나 토니를 탈출시키러 갔던 데이브는 칼리토가 보는 앞에서 토니와 토니 아들Vinnie Taglialucci 조셉 시라보 분을 죽이고 만다. 데이브 덕에 칼리토는 이태리인들에게 추적을 당하고 데 토니의 또 다른 아들인 빈센트에게 공격을 받게 된다. 칼리토는 후에 데이브가 경찰을 피하기 위해 자신을 배신한 것을 알게 된다. 칼리토는 경찰을 게일과 함께 바하마로 가려한다. 가까스로 게일이 기다리는 기차역까지 가지만 엉뚱하게도 부하의 배신으로 조무라기 조직의 보스인 베니Benny Blanco 존 레귀자모 분에게 죽음을 당하게 된다. 어두운 과거를 잊고 꿈을 이루려던 그는 그렇게 힘없이 쓰러지고 자신의 2세는 자신보다 낫게 살기를 바라며 눈을 감는다.,미국,"범죄,드라마,스릴러"
172174,어느 가족,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172174,https://movie.naver.com/movie/bi/mi/basic.nhn?code=172174,2018,9.21,고레에다 히로카즈,"릴리 프랭키,안도 사쿠라,마츠오카 마유,키키 키린,죠 카이리,사사키 미유,이케마츠 소스케,이케와키 치즈루,에모토 아키라,코라 켄고,모리구치 요코,야마다 유키,카타야마 모에미",할머니의 연금과 물건을 훔쳐 생활하며 가난하지만 웃음이 끊이지 않는 어느 가족.우연히 길 위에서 떨고 있는 한 소녀를 발견하고 집으로 데려와 가족처럼 함께 살게 된다.그런데 뜻밖의 사건으로 가족이 뿔뿔이 흩어지게 되고 각자 품고 있던 비밀과 간절한 바람이 드러나게 되는데,일본,드라마
37486,스쿨 오브 락,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37486,https://movie.naver.com/movie/bi/mi/basic.nhn?code=37486,2017,9.21,리처드 링클레이터,"잭 블랙,조안 쿠삭,마이크 화이트,사라 실버맨,아담 파스칼,루카스 파패리아스,크리스 스택,루카스 바빈,조던-클레어 그린,미란다 코스그로브,조이 게이도스 주니어,케빈 알렉산더 클락,레베카 브라운,로버트 채,머리암 하선,케이틀린 할,아레이샤 엘렌,안젤로 메사글리,브라이언 팰두토,베로니카 앨플러바치,콜 호킨스,제임스 호시,재커리 인팬트,재클린 네이든탈",록 밴드 단원인 듀이 핀은 로커답지 않게 뚱뚱하고 촌스러운 외모와 공연도중 돌발적인 행동 때문에 밴드에서 쫓겨 난다.초등학교 보조교사로 일하는 친구의 집에 얹혀살다 월세까지 밀려 돈이 필요하던 순간 친구의 이름을 사칭하고 초등학교에 취직한다.음악 밖에 모르던 듀이는 수업대신 학생들과 함께 밴드를 결성하고 경연대회에 출전하려고 하는데,영국,코미디
148338,동급생,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148338,https://movie.naver.com/movie/bi/mi/basic.nhn?code=148338,2016,9.21,나카무라 쇼코,"노지마 켄지,카미야 히로시,이시카와 히데오",밴드 활동을 하며 여자에게도 인기가 많은 쿠사카베 히카루. 고교 입시에서 만점을 받은 인재 사죠 리히토.도무지 접점이 없어 보이는 두 남학생은 합창 대회 연습을 계기로 친해진다. 음을 느끼고 목소리에 귀를 기울이고 화음을 만들어가며 둘의 마음은 공명하기 시작하는데느긋하게 고조되다 뜻밖의 순간에 터져버리는 사랑의 감정. 순수하고 솔직한 쿠사카베 히카루와 그를 밀어내면서도 조금씩 마음을 열어가는 사죠 리히토. 청춘의 풋풋함 속에서 고민하고 망설이며 앞으로 나아가고자 하는 그들이 깨달은 마음이란,일본,애니메이션
143469,어메이징 메리,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143469,https://movie.naver.com/movie/bi/mi/basic.nhn?code=143469,2017,9.22,마크 웹,"크리스 에반스,맥케나 그레이스,린제이 던칸,제니 슬레이트,옥타비아 스펜서,존 핀,글렌 플러머,존 스클라로프,엘리자베스 마벨,존 M. 잭슨,키어 오도넬,줄리 앤 엠메리,조나 샤오,마이아 모스-파이프,브로디 로즈,조 크레스트",해변가 조용한 마을에서 삼촌 프랭크크리스 에반스와 함께 살아가는 7살 수학 천재 소녀 메리맥케나 그레이스. 메리가 학교에 들어가면서 그녀의 천부적 재능은 세상에 알려지기 시작하고 세계적인 수학계 저명인사이자 메리의 할머니인 에블린린제이 던칸은 그녀가 세상을 바꿀 수학자가 되기를 희망한다.바닷가에서 뛰어놀기 보다 어려운 수학문제 풀기를 즐거워하는 메리 그리고그녀에게 세상이 필요로 하는 수학자의 길을 열어주고자 하는 할머니. 촉망받는 천재 수학자였지만 불행한 죽음을 맞은 여동생과 약속한 메리의 평범하고 행복한 삶을 위해 이를 반대하는 삼촌 프랭크. 이들의 바람은 결국 특별한 천재 소녀 메리를 둘러싼 법적 분쟁으로 번지는데7살 사랑스러운 천재 소녀 메리의 선택은 어느 쪽일까과연 그녀는 행복해질 수 있을까,미국,드라마
10018,이티,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10018,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10018,2011,9.2,스티븐 스필버그,"헨리 토마스,디 월리스,피터 코요테,로버트 맥노튼,드류 베리모어,팻 웰쉬,데브라 윙거,로버트 바톤,마이클 더렐,숀 프리에,C. 토마스 하우엘,K. C. 마르텔",어느 한적한 마을의 숲속에 우주선이 나타난다. 우주선에서 내린 외계인들은 지구의 각종 표본들을 채취하던 중 인간들이 나타나자 서둘러 지구를 떠나는데 그 와중에 뒤쳐진 한 외계인만 홀로 남게 된다. 방황하던 외계인은 한 가정 집에 숨어들고 그 집 꼬마 엘리어트과 조우하게 된다. 엘리어트은 외계인에게 E.T.ExtraTerrestrial란 칭호를 붙여주고 형 마이클과 여동생 거티에게 E.T.의 존재를 밝힌다. 그때부터 삼남매는 엄마의 눈을 속인 채 집안에서 몰래 E.T.를 돌봐준다. 어느새 아이들과 E.T.사이엔 끈끈한 정이 생기고 특히 엘리어트는 E.T.와 텔레파시로 교감할 정도로 가까워진다. 그러나 E.T.는 자신의 별로 돌아가야할 몸. 그는 아이들의 도움을 받아 집안의 잡동사니로 자신의 별과 교신할 통신장비를 만든다. 그리고 할로윈 축제를 이용해 우주선이 착륙했던 숲속으로 가서 그곳에 통신장비를 설치하지만 그만 체력의 급격한 소모로 탈진 상태에 빠지는데...,미국,"SF,판타지,가족,모험"
151106,슈퍼소닉,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151106,https://movie.naver.com/movie/bi/mi/basic.nhn?code=151106,2016,9.23,맷 화이트크로스,"노엘 갤러거,리암 갤러거,본헤드,페기 갤러거,토니 맥캐롤,폴 맥기건,마크 코일,게리 크롤리",1996년 8월 영국 넵워스에서 개최되는 록밴드의 공연을 보기 위해 무려 25만명이 몰려들었다.티켓을 구하기 위해 모여든 이들만 260만명. 영국 인구의 1/20에 해당하는 수치였다.도심 외곽의 변두리 지하연습실에서 시작된 이들의 노래는불과 3년 만에 한 도시를 넘어 국가를 그리고 전 세계를 뒤흔들고 있었다Todays the day that all the world will see 오늘이 바로 온 세상이 보게 될 그 날이야All your dreams are made 너의 모든 꿈들은 현실이 될 거야 OASIS Morning Glory 중,영국,다큐멘터리
63513,시간을 달리는 소녀,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63513,https://movie.naver.com/movie/bi/mi/basic.nhn?code=63513,2016,9.2,호소다 마모루,"나카 리이사,이시다 타쿠야,이타쿠라 미츠타카,카키우치 아야미,타니무라 미츠키,하라 사치에,세키도 유키",저 마코토에게는 남들에게 말 못할 비밀이 하나 있어요. 타임리프라고 하는 능력이죠.어느 날 우연히 그 능력을 가지게 됐어요.카즈야 이모 말에 따르면 내 또래 여학생들에게 자주 일어날 수 있는 일이라더군요.아무튼 그 능력 덕택에 학교 성적도 좋아지고지각도 안하고 잦은 실수도 훨씬 줄어들었어요.세상 만사가 다 내 손안에 있는 느낌이었죠.친한 친구인 고스케와 치아키도 저의 변화가 싫지 않은 것 같아요. 매일 셋이서 야구놀이하며 즐거운 나날을 보낼 수 있을 것 같았죠.그런데 느닷없이 치아키가 저에게 고백을 하는 거에요.마코토 나랑 사귀지 않을래 전혀 남자로 보이지 않던 녀석인데 저는 깜짝 놀라고 말았어요. 어떻게든 그 고백을 없애기 위해 다시 과거로 돌아가 결국은 그 고백을 듣지 않게 되었어요. 하지만 과거로 돌아가면 돌아갈수록 일이 점점 꼬여만 가요. 친구인 유리와 치아키가 연인 사이로 발전하는걸 지켜보려니 마음만 씁쓸하고 고스케를 짝사랑하고 있던 후배 여학생의 고민상담까지 받은 저는 어떻게서든 두 사람을 이어주기 위해 과거에서 현재로 몇 번을 오갔는지 몰라요. 게다가 제가 당할 뻔한 사고를 대신 고스케가 당하는 불상사까지타임리프로 사람의 마음을 내 멋대로 바꾼 벌을 받고 있나 봐요. 전 이제 어떡하면 좋을까요,일본,"애니메이션,가족,드라마,판타지"
85825,톰보이,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85825,https://movie.naver.com/movie/bi/mi/basic.nhn?code=85825,2020,9.21,셀린 시아마,"조 허란,말론 레바나,진 디슨,소피 카타니,마티유 데미,요한 베로,노아 베로,체옌느 레인,레이얀 더벡리,크리스텔 바라스,발레리 루처",새로 이사 온 아이 미카엘.파란색을 좋아하고 끝내주는 축구 실력과 유난히 잘 어울리는 짧은 머리로친구들을 사로잡는 그의 진짜 이름은 로레눈물겹게 아름답고 눈부시게 다정했던10살 여름의 비밀 이야기가 시작된다,프랑스,드라마
10061,프레데터,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10061,https://movie.naver.com/movie/bi/mi/basic.nhn?code=10061,1987,9.2,존 맥티어난,"아놀드 슈왈제네거,칼 웨더스,엘피디아 칼리로,빌 듀크,제시 벤추라,소니 랜담,리처드 케이브즈,셰인 블랙,R.G. 암스트롱,케빈 피터 홀",영화가 시작하면 우주공간을 비행하던 한 비행체가 지구에 무엇인가를 떨어뜨리고 날아간다. 인질 구출의 대가 더취 소령Dutch 아놀드 슈왈츠네거 분이 CIA의 갑작스런 요청으로 중남미 정글 지대로 날아온다. 중앙아메리카에서 로비 활동을 하던 장관과 정부관료가 탄 비행기가 연락이 두절되어 CIA의 요청으로 더치 소령이 이끄는 정예부대가 적진에 파견된 것이다. 그는 필립 장군General Phillips R.G. 암스트롱 분으로부터 현지의 대사와 그 수행원이 게릴라들에게 인질로 잡혀 있다는 설명을 듣는 한편 그곳 CIA의 요원으로 일하고 있는 옛 동료이자 완력의 라이벌이었던 딜론Dillon 칼 웨더스 분을 만나 재회의 기쁨을 나눈다. 드디어 더치 소령은 대공화기로 무장한 맥Mac 빌 듀크 분 블래인Blain 제시 벤츄라 분 빌리Billy 소니 라드햄 분 판초Poncho 리차드 체비스 분 호킨스Hawkins 샤인 블랙 분의 다섯 부하들을 이끌고 구출작전에 나설 즈음 딜론도 작전에 참여하겠다고 한다. 더취는 필립 장군에게 외부인은 절대로 자신의 특공대에 참여시키지 않음을 상기시키나 필립 장군은 위로부터의 명령이라며 딜론을 구출작전에 참여토록 하는 한편 작전지역에 가서부터 지휘권까지 딜론이 맡도록 명한다. 작전은 노련한 더취의 지휘와 부하들의 능숙한 솜씨로 순식간에 성공한다. 그러나 더취는 게릴라의 기지로 접근하던 중 살가죽이 완전히 벗겨진 채 거꾸로 매달린 시체들을 발견하는 한편 그중 한 명이 자신도 아는 그린베레임을 남겨진 군번을 통해 알게 된다. 이와 더불어 그는 부하 맥으로부터 인질은 대사와 그 수행원이 아니라 CIA 요원이요 인질을 끌로가던 게릴라 중에는 소련의 군사 고문도 끼어있다는 보고를 받는 한편 자신들이 어떤 거대한 음모에 휘말려든 느낌이라는 보고도 받는데. 스포일러 그러던 중 더취는 CIA 요원이 된 딜론이 게릴라들의 문서를 보고 기뻐하는 것을 지켜보면서 자신이 속았음을 깨닫고 딜론을 추궁한다. 이에 딜론은 자기들 요원C.I.A이 게릴라에 납치됐다는 것 이를 구출코자 그린 베레 짐 호퍼를 보냈으나 종무 소식이어서 더취와 그의 특공대를 끌어들이기 위한 구실로 거짓말을 했음을 실토하게 된다. 인질로 잡혀있던 CIA 요원들은 작전 중 게릴라들에게 살해되고 그들은 여자 게릴라 안나Anna 엘피디아 카릴로 분만은 생포하고 귀환하게 되는데 이때 빌리가 숲속의 뭔가를 보고 몸을 떠는가 하면 안나를 감시하던 호킨스가 화상을 입은 듯 죽고 연이어 특공대원들이 한명씩 끔찍한 일을 당하며 죽어간다. 이들은 처음엔 여자 게릴라 안나의 소행인 줄 착각하지만 결국 그녀를 통해 움직이는 숲 즉 숲의 보호색을 띄고 온몸에 최신식 전자장치를 한 괴물 프레데터The Predator 케빈 피터 홀 분의 소행임을 알게 되고 더취는 사력을 다해 그와 싸우나 그 괴물은 사격을 받아도 죽지를 않는다. 더치는 부상과 무기까지 잃고 괴물에게 쫓기다가 우연히 강가에서 몸에 진흙을 뒤집어 쓰게 되는데 이런 자신의 모습을 괴물이 보지 못한다는 것을 알게 된다. 결국 더취는 온 몸에 진흙을 바르고 활과 정글을 이용한 함정을 만드는데 거대한 나무통을 허공에 매달아 그 괴물을 내리찍도록 하여 괴물을 처치한다. 흉칙한 얼굴을 한 괴물은 괴상한 웃음소리를 내며 최후를 맞자 몸의 자폭장치를 작동시킨다. 이윽고 큰 폭발이 일어나고 더취는 겨우 몸을 피한다. 이윽고 필립 장군이 헬기로 구조를 왔을 때는 탈진된 더취와 안나 만이 생존해 있었다.,미국,"액션,공포,SF,스릴러"
58088,라디오 스타,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58088,https://movie.naver.com/movie/bi/mi/basic.nhn?code=58088,2006,9.2,이준익,"박중훈,안성기,최정윤,노브레인,이성우,황현성,정재환,정민준,정석용,윤주상,안미나,정규수",명곡 비와 당신으로 88년 가수 왕을 차지했던 최곤은 그 후 대마초 사건 폭행사건 등에 연루돼 이제는 불륜커플을 상대로 미사리 까페촌에서 기타를 튕기고 있는 신세지만 아직도 자신이 스타라고 굳게 믿고 있다. 조용하나 싶더니 까페 손님과 시비가 붙은 최곤은 급기야 유치장 신세까지 지게 되는데. 일편단심 매니저 박민수는 합의금을 찾아 다니던 중 지인인 방송국 국장을 만나고 최곤이 영월에서 DJ를 하면 합의금을 내준다는 약속을 받아낸다. 프로그램 명 최곤의 오후의 희망곡 하지만 DJ자리를 우습게 여기는 최곤은 선곡 무시는 기본 막무가내 방송도 모자라 부스 안으로 커피까지 배달시킨다. 피디와 지국장마저 두 손 두발 다 들게 만드는 방송이 계속되던 어느 날 최곤은 커피 배달 온 청록 다방 김양을 즉석 게스트로 등장시키고 그녀의 사연이 많은 이들의 심금을 울리며 방송은 점차 주민들의 호응을 얻는다. 그러나 성공에는 또 다른 대가가 있는 법...,한국,"코미디,드라마"
190395,눈의 여왕4,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190395,https://movie.naver.com/movie/bi/mi/basic.nhn?code=190395,2019,9.2,"로버트 렌스,알렉세이 트시칠린","양정화,박지윤,임채헌,박영재,민승우,민아,임은정,윤용식,김현심,조현정,엄상현,홍진욱,남도형,송하림,한만중",과학과 기술만을 최고로 여기는 해럴드 왕은 우연히 발견한 마법 유물 미러랜드의 문을 이용해 세상의 마법사들을 그곳에 가두려는 계략을 세운다.위험에 처한 마법사들과 겔다의 가족들은 최후의 수단으로 함께 갇혀있던 눈의 여왕에게 도움을 요청하는데과연 겔다와 눈의 여왕은 함께 힘을 합쳐 해럴드 왕의 음모로부터 마법 세계를 구할 수 있을 것인가,러시아 연방,"애니메이션,모험,가족,판타지"
34522,캐치 미 이프 유 캔,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34522,https://movie.naver.com/movie/bi/mi/basic.nhn?code=34522,2003,9.21,스티븐 스필버그,"레오나르도 디카프리오,톰 행크스,크리스토퍼 월켄,마틴 쉰,나탈리 베이,에이미 아담스",전학 첫날 선생님으로 위장 1주일 동안 전교생을 골탕먹인 당돌한 10대 프랭크레오나르도 디카프리오 분 부모의 이혼으로 무작정 가출한 프랭크는 본격적으로 남을 속이는 천재적 재능을 발휘하기 시작한다. 기자를 사칭해 항공사의 허점을 알아낸 프랭크. 그는 조종사로 위장 모든 항공 노선에 무임승차는 물론 회사 수표를 위조해 전국 은행에서 140만 달러를 가로챈다. 하지만 꼬리가 길면 밟히는 법. 21년 경력의 FBI 최고의 요원 칼 핸러티가 프랭크의 뒤를 쫓고 오랜 추적 끝에 드디어 혈혈단신 프랭크의 호텔방을 덮친 칼. 하지만 칼과 마주친 프랭크는 정부 비밀요원으로 둔갑 증거물을 챙긴다며 위조수표를 챙겨 들고 여유롭게 빠져나온다. 뒤늦게 자신이 속았음을 깨달은 칼은 자존심 회복을 결심한다. 그리고 마침내 찾은 프랭크의 가족. 하지만 자신을 속인 프랭크가 겨우 17살의 고등학생이라는 사실에 또다시 칼의 자존심은 무너지고. 과연 칼은 프랭크를 잡을 수 있을까 이들의 유쾌한 게임은 이제 시작이다.,미국,"범죄,스릴러,드라마"
